2025-09-27 15:37:45,812 - 这次的优化目标是系统的ITAEc，时间间隔0.1秒
2025-09-27 18:31:19,863 - 输入参数: [100000.            698.80382035      0.              0.
 394696.53502025  78393.55325429], 计算结果: 191.4205082970433
2025-09-27 18:31:23,865 - 输入参数: [100000.            764.49458094      0.              0.
 345603.13236474  80881.30602612], 计算结果: 191.97965339612347
2025-09-27 18:31:27,853 - 输入参数: [ 83491.9954858     801.53658681      0.              0.
 432821.03903202  76401.69327701], 计算结果: 198.93453486417272
2025-09-27 18:31:32,417 - 输入参数: [ 99787.81470817    810.36834333      0.              0.
 477479.63282002  87909.41728299], 计算结果: 202.85423654621383
2025-09-27 18:31:36,521 - 输入参数: [100000.            858.7355495       0.              0.
 403439.85163664  77914.87007745], 计算结果: 191.38946496616774
2025-09-27 18:31:40,647 - 输入参数: [ 97936.03579178    842.08829849      0.              0.
 395652.79050358  82160.81276635], 计算结果: 193.68917445078955
2025-09-27 18:31:44,569 - 输入参数: [100000.            854.98161727      0.              0.
 392891.21570552  77607.53105771], 计算结果: 191.52792560308157
2025-09-27 18:31:48,636 - 输入参数: [100000.            891.22710307      0.              0.
 373748.35814573  81106.74193574], 计算结果: 192.18157287873134
2025-09-27 18:31:52,678 - 输入参数: [ 97326.86245146    969.6679477       0.              0.
 409281.13006162  73093.60883178], 计算结果: 202.39771854917672
2025-09-27 18:31:56,942 - 输入参数: [100000.            866.95171656      0.              0.
 397215.28309881  81283.17414135], 计算结果: 192.41909100326083
2025-09-27 18:32:00,766 - 输入参数: [100000.            788.16905429      0.              0.
 393811.08244559  67962.0308445 ], 计算结果: 231.28447776561393
2025-09-27 18:32:04,957 - 输入参数: [ 97843.88448823    862.94209208      0.              0.
 402884.49924391  79189.39570711], 计算结果: 191.92936309181948
2025-09-27 18:32:08,850 - 输入参数: [100000.            848.68691154      0.              0.
 386025.79322598  70753.02719418], 计算结果: 216.99204130057018
2025-09-27 18:32:12,804 - 输入参数: [100000.            860.48676317      0.              0.
 392274.50230965  78757.31596436], 计算结果: 191.44434768406094
2025-09-27 18:32:16,864 - 输入参数: [100000.            804.78941337      0.              0.
 421603.7877854   73816.81068437], 计算结果: 197.36568884544894
2025-09-27 18:32:21,215 - 输入参数: [ 99429.17837056    853.20089743      0.              0.
 469105.31175441  83750.55534819], 计算结果: 197.39690684174136
2025-09-27 18:32:25,415 - 输入参数: [100000.            838.8684987       0.              0.
 388284.02425123  80152.75576704], 计算结果: 191.85737330388943
2025-09-27 18:32:29,601 - 输入参数: [ 99538.6920728     863.20730573      0.              0.
 407662.53855502  79179.53251518], 计算结果: 191.6827999598655
2025-09-27 18:32:33,600 - 输入参数: [100000.            862.74025437      0.              0.
 415821.2589422   77360.71612385], 计算结果: 191.35739017190616
2025-09-27 18:32:37,649 - 输入参数: [100000.            883.95542979      0.              0.
 495095.23166656  76346.51421642], 计算结果: 193.71418462449216
2025-09-27 18:32:42,098 - 输入参数: [100000.            885.91414346      0.              0.
 432991.2759711   82499.25486191], 计算结果: 194.4529326112344
2025-09-27 18:32:46,111 - 输入参数: [100000.           1084.63268737      0.              0.
 435432.14628049  74177.18763704], 计算结果: 197.48929042075642
2025-09-27 18:32:50,209 - 输入参数: [ 96150.2576284     857.42666993      0.              0.
 413274.7676844   82972.16084961], 计算结果: 195.3520981367128
2025-09-27 18:32:54,312 - 输入参数: [100000.            869.30562092      0.              0.
 411926.34372993  77866.61079122], 计算结果: 191.28045715582567
2025-09-27 18:32:58,239 - 输入参数: [100000.            844.39076029      0.              0.
 412992.35448715  79241.69147172], 计算结果: 191.60291187860918
2025-09-27 18:33:02,445 - 输入参数: [100000.            982.98433639      0.              0.
 369365.95306953  79708.37700538], 计算结果: 191.77023199020184
2025-09-27 18:33:06,611 - 输入参数: [100000.            863.63029791      0.              0.
 403561.24027075  80373.22914865], 计算结果: 192.09103837909518
2025-09-27 18:33:10,378 - 输入参数: [100000.            913.58836705      0.              0.
 421188.25297623  70097.73550929], 计算结果: 216.70842707502447
2025-09-27 18:33:14,667 - 输入参数: [100000.            796.08840144      0.              0.
 442886.55270189  76077.01917573], 计算结果: 192.18632659878944
2025-09-27 18:33:18,897 - 输入参数: [ 99215.48852661    862.93237373      0.              0.
 403519.52253417  76819.5458135 ], 计算结果: 191.94808954427162
2025-09-27 18:33:22,961 - 输入参数: [100000.            869.6687626       0.              0.
 416907.04066597  78499.08433404], 计算结果: 191.40697181153186
2025-09-27 18:33:26,975 - 输入参数: [100000.            825.39012834      0.              0.
 394353.29513564  60961.96083538], 计算结果: 280.1724386077624
2025-09-27 18:33:30,984 - 输入参数: [ 96879.27770032    916.74564947      0.              0.
 407036.64506144  73432.36704616], 计算结果: 200.75030287000777
2025-09-27 18:33:35,110 - 输入参数: [ 85463.34131086    869.79589639      0.              0.
 401797.36635702  80709.98498121], 计算结果: 197.86751056606215
2025-09-27 18:33:39,245 - 输入参数: [ 98226.3534734     965.32546714      0.              0.
 427063.27995422  80927.05923176], 计算结果: 193.19150283941428
2025-09-27 18:33:43,252 - 输入参数: [100000.            851.44077832      0.              0.
 407485.25756226  78892.16446331], 计算结果: 191.51914955236117
2025-09-27 18:33:47,626 - 输入参数: [100000.            857.60589307      0.              0.
 429583.92176083  78440.9693233 ], 计算结果: 191.7595812114389
2025-09-27 18:33:51,750 - 输入参数: [ 98796.1738605     894.56365821      0.              0.
 411283.52754144  78596.99776521], 计算结果: 191.53415711017607
2025-09-27 18:33:55,690 - 输入参数: [100000.            902.11718038      0.              0.
 410347.2741891   77299.59611237], 计算结果: 191.55345079228692
2025-09-27 18:33:59,726 - 输入参数: [100000.            748.18341228      0.              0.
 405733.25972771  74454.7218187 ], 计算结果: 196.0327709617726
2025-09-27 18:34:03,593 - 输入参数: [100000.            863.87590457      0.              0.
 413335.95055104  76729.15008957], 计算结果: 191.65438226600315
2025-09-27 18:34:08,475 - 输入参数: [100000.            873.96544684      0.              0.
 419054.95589587 103524.79527869], 计算结果: 222.45381375213572
2025-09-27 18:34:12,872 - 输入参数: [100000.            894.91784257      0.              0.
 389596.90292459  91975.69670839], 计算结果: 204.03723143242337
2025-09-27 18:34:16,726 - 输入参数: [ 98988.21911099    929.54304731      0.              0.
 392841.01645502  70892.97198596], 计算结果: 215.67617962296217
2025-09-27 18:34:20,724 - 输入参数: [100000.            873.48774002      0.              0.
 403885.21780153  77967.57451934], 计算结果: 191.36996192857936
2025-09-27 18:34:24,817 - 输入参数: [100000.            854.8042398       0.              0.
 406309.89354455  77845.02669061], 计算结果: 191.38325309781268
2025-09-27 18:34:29,069 - 输入参数: [100000.            889.14724139      0.              0.
 362170.88136224  77524.0343101 ], 计算结果: 192.56773296734906
2025-09-27 18:34:33,244 - 输入参数: [100000.            870.83432699      0.              0.
 417935.71598627  84453.96004276], 计算结果: 195.78465112577197
2025-09-27 18:34:37,226 - 输入参数: [ 96591.13479013    884.65274646      0.              0.
 579612.78173289  76567.63710807], 计算结果: 200.19341907182962
2025-09-27 18:34:41,271 - 输入参数: [100000.            820.70231427      0.              0.
 443693.05064458  78124.18162745], 计算结果: 192.17182582383626
2025-09-27 18:34:45,328 - 输入参数: [100000.            650.4651936       0.              0.
 406416.75266017  77782.93059908], 计算结果: 191.52164767492434
2025-09-27 18:34:49,107 - 输入参数: [ 89648.40935477    817.5863736       0.              0.
 427773.97094863  73554.64964312], 计算结果: 197.76234686759565
2025-09-27 18:34:53,016 - 输入参数: [ 98404.81413375    861.21610386      0.              0.
 411929.02589349  78568.11996812], 计算结果: 191.67897232848588
2025-09-27 18:34:56,989 - 输入参数: [ 99890.19164891    862.02273402      0.              0.
 390900.73319557  76723.81546966], 计算结果: 192.2417490125714
2025-09-27 18:35:00,925 - 输入参数: [ 99882.72823963    815.01279743      0.              0.
 416221.56233675  77408.42802345], 计算结果: 191.3227914174219
2025-09-27 18:35:04,750 - 输入参数: [ 98916.45645234    931.08559625      0.              0.
 415192.75698739  73868.0566607 ], 计算结果: 198.23627834398388
2025-09-27 18:35:08,852 - 输入参数: [100000.            903.92931969      0.              0.
 422481.36848996  77498.49573701], 计算结果: 191.4653256042987
2025-09-27 18:35:12,977 - 输入参数: [100000.            898.63034571      0.              0.
 369442.95885259  78678.78532659], 计算结果: 191.71993234480246
2025-09-27 18:35:17,007 - 输入参数: [ 99663.61074541    872.60147995      0.              0.
 442155.40944927  73974.91356132], 计算结果: 196.1685744944514
2025-09-27 18:35:21,003 - 输入参数: [100000.            901.44675308      0.              0.
 390493.19456089  75860.93704782], 计算结果: 194.00441910121674
2025-09-27 18:35:25,056 - 输入参数: [100000.            943.22592115      0.              0.
 459420.64547111  75471.49643547], 计算结果: 192.67211452260594
2025-09-27 18:35:29,111 - 输入参数: [100000.            882.67481755      0.              0.
 407866.99074715  77279.29737632], 计算结果: 191.5985252921581
2025-09-27 18:35:32,979 - 输入参数: [100000.            878.45839024      0.              0.
 373551.87393715  67513.981048  ], 计算结果: 237.33346695672063
2025-09-27 18:35:37,023 - 输入参数: [100000.            866.05458957      0.              0.
 391066.41364898  78124.57170447], 计算结果: 191.4384990268219
2025-09-27 18:35:41,055 - 输入参数: [ 98147.72125855    931.83576269      0.              0.
 437033.6220568   69107.98810188], 计算结果: 220.41253513283422
2025-09-27 18:35:45,265 - 输入参数: [100000.            885.01840876      0.              0.
 447179.72151091  75285.02253004], 计算结果: 192.68156867636984
2025-09-27 18:35:49,288 - 输入参数: [ 93891.19514473    856.01636078      0.              0.
 393246.73423409  76071.23841876], 计算结果: 193.06491714257686
2025-09-27 18:35:53,307 - 输入参数: [ 94666.36243265    848.18790991      0.              0.
 422349.21109681  77083.33364996], 计算结果: 192.71425968027876
2025-09-27 18:35:57,280 - 输入参数: [100000.            865.27637584      0.              0.
 414003.14663342  78363.7317117 ], 计算结果: 191.33753863685655
2025-09-27 18:36:01,233 - 输入参数: [100000.            883.19196663      0.              0.
 460940.23040252  76963.20159793], 计算结果: 192.0890185424149
2025-09-27 18:36:05,188 - 输入参数: [100000.            869.62207938      0.              0.
 396005.06564804  77801.41590351], 计算结果: 191.50242178687427
2025-09-27 18:36:09,262 - 输入参数: [100000.            790.41840793      0.              0.
 376732.10327177  79742.87744844], 计算结果: 191.6185418668785
2025-09-27 18:36:13,320 - 输入参数: [ 93584.61422283    900.59473452      0.              0.
 413245.07050036  79387.01786851], 计算结果: 193.37885186095025
2025-09-27 18:36:17,320 - 输入参数: [100000.            860.04527748      0.              0.
 422258.40224628  79807.69300839], 计算结果: 192.20035058592887
2025-09-27 18:36:21,034 - 输入参数: [ 98771.02042681    816.23616493      0.              0.
 412523.58136072  76150.52034561], 计算结果: 192.14831288462707
2025-09-27 18:36:24,894 - 输入参数: [ 97732.87641002    878.50867794      0.              0.
 415560.78468255  78023.13773582], 计算结果: 191.70763634608272
2025-09-27 18:36:28,946 - 输入参数: [ 99494.94039437    867.96576276      0.              0.
 409947.0572077   77813.95883153], 计算结果: 191.49216505063833
2025-09-27 18:36:33,153 - 输入参数: [100000.            811.33362379      0.              0.
 409545.58500384  78113.42656358], 计算结果: 191.47033471253366
2025-09-27 18:36:37,065 - 输入参数: [100000.            872.11858589      0.              0.
 420335.92341601  73870.04670004], 计算结果: 197.79498521333778
2025-09-27 18:36:41,231 - 输入参数: [100000.            878.23908069      0.              0.
 392744.06571561  80308.60624287], 计算结果: 191.9094923281957
2025-09-27 18:36:45,547 - 输入参数: [ 99112.27213804    896.32336438      0.              0.
 398007.65214844  80570.23824429], 计算结果: 192.16097960899108
2025-09-27 18:36:50,261 - 输入参数: [100000.            877.75506262      0.              0.
 416732.60265159  93547.03229782], 计算结果: 207.23407508645644
2025-09-27 18:36:54,737 - 输入参数: [ 96105.14920284    841.90919892      0.              0.
 413747.86923001  86552.71532094], 计算结果: 199.5317446371231
2025-09-27 18:36:58,724 - 输入参数: [ 98505.6684586     869.4051028       0.              0.
 403094.66593638  73305.20511367], 计算结果: 201.91821063284476
2025-09-27 18:37:02,753 - 输入参数: [ 99409.70185897    837.73224696      0.              0.
 410390.19405058  76513.05083688], 计算结果: 191.95441056818476
2025-09-27 18:37:06,797 - 输入参数: [100000.            882.4563651       0.              0.
 405608.94124159  78295.31468841], 计算结果: 191.37444955928015
2025-09-27 18:37:10,902 - 输入参数: [100000.            894.95931483      0.              0.
 387110.21133614  77106.82288275], 计算结果: 192.08827185023975
2025-09-27 18:37:15,067 - 输入参数: [100000.            860.32771649      0.              0.
 411549.01326194  77466.85289246], 计算结果: 191.34501877950692
2025-09-27 18:37:19,025 - 输入参数: [100000.            896.94761322      0.              0.
 411040.51399374  78572.13477126], 计算结果: 191.37008346453115
2025-09-27 18:37:23,097 - 输入参数: [100000.            886.0787375       0.              0.
 402636.09455426  79486.52279505], 计算结果: 191.63332410103737
2025-09-27 18:37:27,172 - 输入参数: [100000.            855.48904983      0.              0.
 407088.34398735  76082.94494747], 计算结果: 192.60002620345648
2025-09-27 18:37:31,294 - 输入参数: [ 98340.77889491    889.72559921      0.              0.
 407452.46021623  80273.17117286], 计算结果: 192.4291429217764
2025-09-27 18:37:35,612 - 输入参数: [100000.            891.00925134      0.              0.
 418794.64364681  85311.75374916], 计算结果: 196.62384770810556
2025-09-27 18:37:39,506 - 输入参数: [100000.            769.62905206      0.              0.
 415987.49015734  74327.36616049], 计算结果: 195.61453085247183
2025-09-27 18:37:43,441 - 输入参数: [100000.            864.04844913      0.              0.
 419185.34919614  77804.84771534], 计算结果: 191.37324436027353
2025-09-27 18:37:47,527 - 输入参数: [100000.            862.36754293      0.              0.
 420975.32918729  77855.51447153], 计算结果: 191.51382753947135
2025-09-27 18:37:51,422 - 输入参数: [100000.            888.36624006      0.              0.
 421731.66251887  77403.35337961], 计算结果: 191.50412654839624
2025-09-27 18:37:55,276 - 输入参数: [100000.            893.3277029       0.              0.
 411469.40960513  76143.96142896], 计算结果: 192.3526859055395
2025-09-27 18:37:59,511 - 输入参数: [ 97970.93499646    860.58285163      0.              0.
 843886.27157166  77793.30443155], 计算结果: 220.12959158726426
2025-09-27 18:38:03,396 - 输入参数: [100000.            796.40060275      0.              0.
 359230.91342142  77738.89360762], 计算结果: 192.1724298843513
2025-09-27 18:38:07,527 - 输入参数: [100000.            920.1814613       0.              0.
 423483.52360693  77739.69424277], 计算结果: 191.4677852968606
2025-09-27 18:38:11,677 - 输入参数: [100000.            957.99183187      0.              0.
 439252.87185642  78522.71162158], 计算结果: 191.84380278470582
2025-09-27 18:38:15,641 - 输入参数: [ 99152.97501687    866.59118318      0.              0.
 411925.29120355  78110.99755306], 计算结果: 191.4148109217701
2025-09-27 18:38:19,874 - 输入参数: [100000.            846.0125278       0.              0.
 397014.15640366  76895.48989356], 计算结果: 191.94909475502914
2025-09-27 18:38:23,917 - 输入参数: [ 99563.75574563    864.82468686      0.              0.
 402832.08301381  78619.79500143], 计算结果: 191.4653784911367
2025-09-27 18:38:27,827 - 输入参数: [ 99429.69666411    867.04509088      0.              0.
 413935.99685851  77417.74603439], 计算结果: 191.40305216576724
2025-09-27 18:38:31,956 - 输入参数: [100000.            866.32892043      0.              0.
 414122.74487246  77295.71503533], 计算结果: 191.3621333778765
2025-09-27 18:38:35,917 - 输入参数: [100000.            893.28008638      0.              0.
 427353.89048059  78835.97102374], 计算结果: 191.7526260167748
2025-09-27 18:38:39,864 - 输入参数: [100000.            870.45220449      0.              0.
 431416.46657752  76678.77736767], 计算结果: 191.7275212444337
2025-09-27 18:38:43,927 - 输入参数: [100000.            866.25669491      0.              0.
 433519.77262602  78759.37887935], 计算结果: 191.9798890201634
2025-09-27 18:38:47,887 - 输入参数: [100000.            836.99460144      0.              0.
 446606.99494664  76439.21375357], 计算结果: 191.88425759303962
2025-09-27 18:38:52,135 - 输入参数: [100000.            873.32039066      0.              0.
 408762.88368434  78748.62105642], 计算结果: 191.4911809524784
2025-09-27 18:38:56,110 - 输入参数: [ 99540.95099234    871.24656574      0.              0.
 413201.11202285  77835.03818133], 计算结果: 191.3984386223545
2025-09-27 18:39:00,254 - 输入参数: [100000.            866.2026485       0.              0.
 428205.40645032  77961.4644414 ], 计算结果: 191.57624775617117
2025-09-27 18:39:04,858 - 输入参数: [ 99693.28842779    832.75128707      0.              0.
 370214.95727695  92267.73386304], 计算结果: 204.26930036247214
2025-09-27 18:39:08,785 - 输入参数: [100000.            872.1292054       0.              0.
 367838.30950294  76282.36005845], 计算结果: 194.2394670803152
2025-09-27 18:39:12,930 - 输入参数: [ 97670.24120329    879.85426108      0.              0.
 391713.00305578  77807.70043506], 计算结果: 191.7037127255662
2025-09-27 18:39:31,073 - 输入参数: [4.84967810e+06 6.12961191e+06 1.53309119e+01 4.83607319e+02
 6.85928622e+07 1.45794402e+07], 计算结果: 434.55643324590824
2025-09-27 18:39:49,990 - 输入参数: [2.42721500e+06 5.64551505e+06 5.08268361e+01 6.48726279e+02
 1.28883809e+07 5.56981824e+07], 计算结果: 429.7384977659449
2025-09-27 18:40:08,309 - 输入参数: [6.93779862e+06 9.65751971e+06 1.99116083e+02 9.09287830e+02
 8.67531040e+07 7.10855454e+07], 计算结果: 444.7028929004654
2025-09-27 18:40:26,706 - 输入参数: [5.45920057e+06 7.37645862e+06 3.49263603e+02 7.66137792e+02
 2.79236847e+07 6.25232193e+07], 计算结果: 379.9503289702628
2025-09-27 18:40:45,115 - 输入参数: [7.04938547e+06 6.56796072e+06 9.95820319e+02 3.85197564e+02
 1.50745889e+07 6.44341768e+07], 计算结果: 426.8578400445246
2025-09-27 18:41:02,643 - 输入参数: [1.88653327e+06 8.14469213e+06 3.78310301e+02 6.83198631e+02
 8.06735139e+05 4.69824991e+06], 计算结果: 207.7267418764729
2025-09-27 18:41:21,461 - 输入参数: [6.95964707e+06 2.77297523e+06 6.55436195e+02 9.02269515e+02
 4.25677319e+07 4.40877284e+07], 计算结果: 407.20916419109676
2025-09-27 18:41:39,876 - 输入参数: [6.84326892e+06 6.03743887e+06 2.07979230e+02 5.46313567e+02
 5.17330789e+07 1.78776978e+07], 计算结果: 472.36262719084334
2025-09-27 18:41:58,416 - 输入参数: [3.57886164e+06 3.16017102e+06 5.53702821e+02 1.95666599e+02
 1.43218798e+07 2.33237853e+07], 计算结果: 396.201341196379
2025-09-27 18:42:16,839 - 输入参数: [2.69786062e+06 3.01597824e+06 8.42518309e+02 8.94333970e+02
 2.53570456e+07 8.85971719e+07], 计算结果: 509.76034961430054
2025-09-27 18:42:34,329 - 输入参数: [8.06369685e+05 8.85300847e+06 6.17201009e+02 4.35040853e+02
 4.59299508e+07 7.26684785e+07], 计算结果: 528.179464470918
2025-09-27 18:42:52,067 - 输入参数: [3.83735652e+06 6.34825982e+06 9.94633884e+02 7.79648343e+02
 9.79160574e+06 1.76263824e+07], 计算结果: 419.5921952277033
2025-09-27 18:43:10,662 - 输入参数: [4.19087889e+06 9.61876978e+06 7.88576973e+02 7.21222726e+02
 2.56722859e+06 6.29614835e+07], 计算结果: 319.6961712385318
2025-09-27 18:43:28,143 - 输入参数: [8.46437141e+06 7.99659726e+06 9.14270727e+02 2.01435311e+02
 3.45903448e+07 2.26578682e+07], 计算结果: 439.1629143135061
2025-09-27 18:43:46,116 - 输入参数: [7.81720801e+06 9.39742159e+06 8.94287069e+02 3.79651092e+02
 6.67410105e+07 6.74552172e+06], 计算结果: 365.3581580139339
2025-09-27 18:44:05,829 - 输入参数: [1.31723476e+06 9.31353475e+06 2.03179688e+02 6.87746683e+02
 2.28841595e+07 2.50162690e+06], 计算结果: 321.13700945899046
2025-09-27 18:44:24,417 - 输入参数: [8.62285274e+04 9.37066046e+06 3.15127932e+02 9.75669384e+02
 5.21717290e+07 9.32648182e+07], 计算结果: 708.8503777416703
2025-09-27 18:44:42,427 - 输入参数: [3.28675097e+06 5.76636259e+06 1.24833108e+02 8.33668109e+02
 9.30367892e+07 2.13816490e+07], 计算结果: 518.9207563224488
2025-09-27 18:45:01,912 - 输入参数: [1.06526847e+04 8.85548964e+06 3.66215155e+02 4.21831915e+02
 2.24283749e+07 2.86594758e+06], 计算结果: 406.99025700415734
2025-09-27 18:45:19,967 - 输入参数: [9.07492699e+06 1.95827318e+06 6.37057241e+01 8.17550039e+02
 9.79397868e+07 8.37678950e+07], 计算结果: 537.0019516570585
2025-09-27 18:45:38,349 - 输入参数: [5.89068464e+06 2.22931044e+06 6.40641561e+02 1.38615823e+02
 7.93666193e+07 8.52929845e+07], 计算结果: 495.2568576287012
2025-09-27 18:45:55,999 - 输入参数: [3.52240992e+06 7.38776733e+06 8.22665989e+01 1.30228241e+02
 4.31861020e+07 6.65589519e+06], 计算结果: 391.64268227364244
2025-09-27 18:46:14,573 - 输入参数: [8.21821624e+06 7.98419581e+06 6.69774218e+02 5.10444518e+02
 8.36105605e+07 6.81944076e+07], 计算结果: 409.37565620947566
2025-09-27 18:46:32,975 - 输入参数: [1.22282283e+06 5.28254716e+06 4.98553016e+02 8.84581919e+02
 5.40024736e+07 4.56440112e+07], 计算结果: 537.4712489155443
2025-09-27 18:46:51,032 - 输入参数: [1.48308789e+06 9.99113277e+06 4.01241438e+02 4.99993500e+02
 3.11718422e+07 5.50766827e+07], 计算结果: 492.23327322395255
2025-09-27 18:47:09,624 - 输入参数: [6.35853524e+06 8.18418260e+06 6.98672655e+02 8.80175262e+02
 2.46008252e+07 9.01163466e+07], 计算结果: 428.0902882370066
2025-09-27 18:47:28,064 - 输入参数: [1.41594090e+06 8.91178271e+06 3.87850210e+02 9.68745458e+02
 3.59977252e+07 3.87417860e+07], 计算结果: 459.2439548944513
2025-09-27 18:47:46,803 - 输入参数: [7.61920931e+06 7.64610285e+06 9.42998410e+02 4.31412166e+01
 4.69248650e+07 5.47399712e+07], 计算结果: 405.98828766476436
2025-09-27 18:48:05,137 - 输入参数: [3.74965410e+06 6.76771740e+06 2.22328959e+02 9.06461719e+02
 5.95627410e+06 9.95627998e+07], 计算结果: 472.5282621577631
2025-09-27 18:48:22,626 - 输入参数: [5.26756128e+06 6.92710637e+06 5.35259836e+02 9.40255730e+02
 1.37941427e+07 3.16184877e+07], 计算结果: 426.3494199415974
2025-09-27 18:48:41,424 - 输入参数: [5.89186715e+06 5.76644813e+06 2.22805099e+02 8.35771235e+02
 2.73595197e+07 7.76436687e+07], 计算结果: 416.761651952021
2025-09-27 18:48:59,157 - 输入参数: [9.02494902e+06 3.62982064e+06 2.97045362e+02 1.68948422e+02
 1.07517670e+07 3.60466248e+07], 计算结果: 410.26673681613164
2025-09-27 18:49:17,576 - 输入参数: [5.26853141e+06 6.66442630e+06 5.47034458e+02 8.84471613e+01
 3.44616911e+07 9.85924068e+07], 计算结果: 451.23759024613537
2025-09-27 18:49:35,956 - 输入参数: [5.33015475e+05 8.27041420e+06 8.59677288e+02 1.00561955e+02
 9.92186000e+07 3.32361598e+07], 计算结果: 490.0555627376426
2025-09-27 18:49:55,124 - 输入参数: [2.35190434e+06 2.57687944e+05 6.88752559e+02 1.67545851e+02
 4.08175657e+07 4.58428137e+07], 计算结果: 511.4704482981496
2025-09-27 18:50:12,939 - 输入参数: [3.22048523e+06 9.25171232e+06 1.42609360e+02 2.42436830e+01
 4.56422978e+07 7.74118098e+07], 计算结果: 489.77005103405554
2025-09-27 18:50:30,431 - 输入参数: [5.87939921e+06 9.50439519e+05 7.34896509e+02 7.49183450e+02
 1.30361257e+06 9.17514858e+07], 计算结果: 327.9429782004401
2025-09-27 18:50:48,829 - 输入参数: [5.65150923e+06 1.65464119e+06 9.49625763e+01 2.72961524e+02
 2.47495766e+07 9.51009966e+07], 计算结果: 463.9599038223981
2025-09-27 18:51:07,174 - 输入参数: [4.79126560e+06 3.44455485e+05 5.69483703e+02 3.75404975e+02
 1.25777570e+07 6.24224263e+07], 计算结果: 619.328871335897
2025-09-27 18:51:25,291 - 输入参数: [1.23203406e+06 8.14450799e+06 3.79667414e+02 2.83925016e+02
 7.53052087e+07 8.82943044e+06], 计算结果: 667.8712290625834
2025-09-27 18:51:44,038 - 输入参数: [7.10725841e+06 6.46501180e+06 6.83326062e+02 9.73579208e+02
 9.54894488e+07 4.01419113e+07], 计算结果: 425.9306367059764
2025-09-27 18:52:02,788 - 输入参数: [8.88994312e+06 7.42155558e+05 8.15678574e+02 9.16505367e+02
 4.36641028e+07 1.38761293e+07], 计算结果: 360.82345778780734
2025-09-27 18:52:21,709 - 输入参数: [9.25888921e+06 5.78402304e+06 9.83280405e+02 8.21177997e+02
 6.27223762e+07 5.15580531e+06], 计算结果: 366.65907718600613
2025-09-27 18:52:39,661 - 输入参数: [9.73206345e+06 7.71522793e+06 6.68930110e+01 6.18369045e+02
 7.22636184e+06 8.49653500e+07], 计算结果: 408.3456770664871
2025-09-27 18:52:57,738 - 输入参数: [6.71623813e+06 7.46471373e+06 7.55019042e+02 3.06598771e+02
 3.68823685e+07 8.56143575e+07], 计算结果: 417.0427191077421
2025-09-27 18:53:16,546 - 输入参数: [1.28458975e+06 9.79099249e+06 9.32337361e+01 7.48949098e+02
 3.98679133e+07 9.41013488e+07], 计算结果: 394.0419213929883
2025-09-27 18:53:34,703 - 输入参数: [7.97212349e+06 4.50682519e+06 9.13763006e+02 1.97912859e+02
 2.09922917e+07 9.81937232e+06], 计算结果: 434.77559837203614
2025-09-27 18:53:53,354 - 输入参数: [1.56834834e+06 8.19542489e+05 9.20255158e+02 1.71717708e+02
 3.33789671e+07 9.90782971e+07], 计算结果: 966.18062838544
2025-09-27 18:54:11,537 - 输入参数: [9.23564095e+06 1.14119753e+06 6.23877781e+02 6.47626273e+02
 6.22993512e+07 9.98724966e+07], 计算结果: 856.3641334529059
2025-09-27 18:54:30,415 - 输入参数: [3.51152820e+06 1.89650011e+06 2.48294156e+02 9.96949526e+02
 1.49600663e+07 8.37671180e+07], 计算结果: 410.91058647277396
2025-09-27 18:54:48,241 - 输入参数: [1.00000000e+07 1.41240720e+06 4.25361076e+01 7.40945606e+02
 1.00000000e+08 4.03796263e+07], 计算结果: 648.1586687917794
2025-09-27 18:55:06,099 - 输入参数: [9.95220595e+06 4.02225203e+06 1.64533844e+02 1.00000000e+03
 1.61890035e+07 1.00000000e+08], 计算结果: 437.7606182658614
2025-09-27 18:55:24,741 - 输入参数: [7.77768674e+06 0.00000000e+00 8.38953500e+02 1.00000000e+03
 7.47703361e+07 1.00000000e+08], 计算结果: 1221.0966865061794
2025-09-27 18:55:43,835 - 输入参数: [0.00000000e+00 1.00000000e+07 6.14015728e+02 0.00000000e+00
 3.94731473e+07 4.36909384e+07], 计算结果: 906.4699070797668
2025-09-27 18:56:02,883 - 输入参数: [0.00000000e+00 0.00000000e+00 3.56871125e+02 7.80387483e+02
 3.54515853e+07 1.00000000e+08], 计算结果: 2733.5887203606767
2025-09-27 18:56:20,771 - 输入参数: [4.01450622e+06 9.65549227e+04 9.42603353e+02 8.41639048e+02
 7.82771272e+06 0.00000000e+00], 计算结果: 3165.0390832031626
2025-09-27 18:56:33,779 - 输入参数: [3.21260155e+06 1.00000000e+07 4.58421694e+02 8.59414422e+02
 4.28872085e+07 0.00000000e+00], 计算结果: 4819.70589914287
2025-09-27 18:56:52,664 - 输入参数: [1.54266579e+06 1.00000000e+07 1.28356114e+02 6.16096635e+02
 3.99017189e+07 8.96044175e+07], 计算结果: 430.4803170721015
2025-09-27 18:57:06,723 - 输入参数: [9.37513511e+05 1.00000000e+07 3.42393559e+02 8.35846030e+02
 0.00000000e+00 1.06367289e+07], 计算结果: 1847.0840268159577
2025-09-27 18:57:18,334 - 输入参数: [3.71184449e+06 0.00000000e+00 1.00000000e+03 1.00000000e+03
 5.64891315e+06 0.00000000e+00], 计算结果: 119378.98858438626
2025-09-27 18:57:31,937 - 输入参数: [1.96034068e+06 8.94331886e+06 8.11207048e+02 5.48051213e+02
